"stop_id","name_stop","lat","log"
"7323","sackville Dr before Oakdale Dr",44.7634,-63.675
"7324","sackville Dr before Old Sackville Rd",44.7943,-63.7202
"7325","sackville Dr before and opposite Leaside Dr",44.7669,-63.683
"7326","sackville Dr before Orchard Dr",44.7962,-63.7312
"7327","sackville Dr before Pinehill Dr",44.7643,-63.6766
"7328","sackville Dr opposite Pinehill Dr",44.7644,-63.677
"7329","sackville Dr before Riverside Dr",44.7699,-63.6892
"7330","sackville Dr before Rock Church",44.7588,-63.6693
"7331","sackville Dr before Skyridge Ave",44.7606,-63.672
"7332","sackville Dr before Stanley St",44.7811,-63.7005
"7333","sackville Dr in front of Twelve Mile House Ln",44.7533,-63.6654
"7334","sackville Dr before Orchard Dr",44.7963,-63.7312
"7335","sackville Dr opposite civic address 1815",44.7985,-63.7346
"7336","sackville Dr opposite Melham Dr",44.7854,-63.713
"7337","sackville Dr opposite Riverside Dr",44.7697,-63.6892
"7338","sackville Dr opposite Twelve Mile House Ln",44.7534,-63.6653
"7339","nordic Cr after Stokil Dr",44.7842,-63.6793
"7340","nordic Cr before Stokil Dr",44.7844,-63.6794
"7341","north St in front of civic address 5797",44.6551,-63.5944
"7342","north St [eastbound] before Robie St",44.6544,-63.595
"7343","north St[eastbound] after Brunswick St",44.6583,-63.5889
"7344","north St [westbound] after Dublin St",44.6504,-63.6011
"7345","north St [eastbound] before Dublin St",44.6503,-63.6009
"7346","north St [westbound] after Gottingen St",44.6571,-63.5914
"7347","north St [eastbound] before Gottingen St",44.657,-63.5913
"7348","north St [westbound] after Lorne Terrace",44.6583,-63.5903
"7350","north St [westbound] before Agricola St",44.6556,-63.5937
"7351","north St [eastbound] before Brunswick St",44.658,-63.5897
"7352","north St [eastbound] before Clifton St",44.6535,-63.5963
"7353","north St [westbound] before Clifton St",44.6538,-63.5962
"7354","north St [eastbound] before Fuller Terrace",44.656,-63.5927
"7355","north St [eastbound] before Oxford St",44.6489,-63.603
"7356","north St [westbound] before Oxford St",44.6493,-63.6027
"7357","north St [eastbound] before Windsor St",44.652,-63.5985
"7358","north St [westbound] before Windsor St",44.6523,-63.5984
"7359","north Ridge Rd [westbound] after Novalea Dr To Mumford",44.6733,-63.6155
"7360","north Ridge Rd [westbound] after Novalea Dr To Joehowe Man",44.6733,-63.6154
"7361","novalea Dr [southbound] opposite Kencrest Ave",44.6732,-63.615
"7362","novalea Dr in front of Cabot Place",44.6662,-63.6047
"7363","novalea Dr [southbound] in front of Livingstone St",44.6639,-63.601
"7364","novalea Dr before Livingstone St",44.6639,-63.6011
"7365","novalea Dr [southbound] in front of Stanley Place",44.6648,-63.6025
"7366","novalea Dr [northbound] after Young St",44.6626,-63.5988
"7367","novalea Dr in front of Samuel Prince Manor To Mumford",44.6714,-63.6122
"7368","novalea Dr [southbound] in front of Samuel Prince To Joe Howe Ma",44.6714,-63.6123
"7369","novalea Dr [northbound] in front of Duffus St",44.6673,-63.6059
"7370","novalea Dr [southbound] in front of Duffus St",44.6674,-63.6064
"7371","novalea Dr [southbound] before Leeds St To Joe Howe Manor",44.6705,-63.6109
"7372","novalea Dr [southbound] before Leeds St To Mumford",44.6705,-63.6108
"7373","novalea Dr [northbound] before Vestry St",44.6687,-63.6078
"7374","novalea Dr [northbound] opposite Cabot Place",44.6664,-63.6046
"7375","novalea Dr [eastbound] opposite Kencrest Ave",44.6732,-63.6151
"7376","novalea Dr [northbound] opposite Leeds St",44.6704,-63.6104
"7377","novalea Dr [northbound] opposite Livingstone St",44.6639,-63.6007
"7378","novalea Dr [northbound] opposite Samuel Prince Manor [gottingen]",44.6717,-63.6124
"7379","novalea Dr opposite Samuel Prince Manor [robie]",44.6715,-63.6121
"7380","novalea Dr [southbound] opposite Samuel Prince Manor",44.6716,-63.6121
"7381","novalea Dr [northbound] opposite Stanley Place",44.6648,-63.602
"7382","novalea Dr [southbound] after and opposite Vestry St",44.6686,-63.608
"7383","oathill after civic address 35",44.6734,-63.5461
"7384","oathill opposite civic address 35",44.6734,-63.5459
"7385","ochterloney St in front of civic address 133",44.6693,-63.5654
"7386","ochterloney St after Pine St",44.6692,-63.5654
"7387","ochterloney St before Edward St",44.6661,-63.5691
"7388","ochterloney St before King St",44.6667,-63.5684
"7389","ochterloney St [westbound] before Wentworth St",44.6674,-63.5676
"7390","old Sambro Rd [inbound] after Sussex",44.6104,-63.624
"7391","old Sambro Rd [inbound] in front of civic address 132",44.6136,-63.6232
"7392","old Sambro Rd in front of civic address 143",44.6127,-63.6241
"7393","old Sambro Rd before Sussex",44.6104,-63.624
"7394","old Sambro Rd in front of civic address 11",44.6201,-63.6189
"7395","osborne St after Kelly St",44.6318,-63.6278
"7396","osborne St in front of Sunset Ave",44.6315,-63.628
"7397","osborne St in front of civic address 5",44.6333,-63.6259
"7398","otago Dr [northbound] after civic address 25",44.6725,-63.4988
"7399","otago Dr [southbound] opposite civic address 29",44.6726,-63.499
"7400","outrigger Cr after Fleetview Dr",44.6972,-63.6694
"7401","oxford St [northbound] in front of civic address 1545",44.6381,-63.5969
"7402","oxford St [southbound] in front of civic address 1598",44.6389,-63.5974
"7403","oxford St [northbound] in front of civic address 1615",44.6394,-63.5975
"7404","oxford St [northbound] in front of civic address 2505",44.6469,-63.6015
"7405","oxford St [northbound] in front of civic address 2749",44.6511,-63.6053
"7406","oxford St [northbound] in front of Norwood St",44.6427,-63.5993
"7407","oxford St [northbound] after Almon St",44.6519,-63.6065
"7408","oxford St [southbound] after Almon St",44.6514,-63.6061
"7409","oxford St [southbound] after Jubilee Rd",44.6406,-63.5983
"7410","oxford St [northbound] after Jublilee Rd",44.6411,-63.5984
"7411","oxford St [northbound] after North St",44.6493,-63.6029
"7412","oxford St [southbound] after Quinpool Rd",44.6442,-63.6002
"7413","oxford St [northbound] after Young St",44.6544,-63.6097
"7414","oxford St in front of Armbrae Academy",44.6361,-63.5961
"7415","oxford St [northbound] in front of civic address 1411",44.6364,-63.5962
"7416","oxford St [southbound] before Liverpool St",44.6533,-63.6086
"7417","oxford St [northbound] before Liverpool St",44.6532,-63.6082
"7418","oxford St [southbound] before North St",44.6491,-63.6029
"7419","oxford St [southbound] before Norwood St",44.6429,-63.5995
"7420","oxford St [southbound] before Oak St",44.6468,-63.6016
"7421","oxford St [northbound] before Quinpool Rd",44.6443,-63.6002
"7422","oxford St [southbound] before Summit St",44.6502,-63.6043
"7423","oxford St [southbound] before Young St",44.6544,-63.61
"7424","parkland Dr after civic address 512",44.6717,-63.6761
"7425","parkland Dr opposite Carlina Ct",44.6742,-63.6761
"7426","parkland Dr before Heathside Cr",44.6734,-63.6758
"7427","parkland Dr after civic address 51",44.6595,-63.6697
"7428","parkland Dr after Farnham Gate Rd",44.6705,-63.6761
"7429","parkland Dr after and opposite Langbrae Dr",44.6655,-63.6722
"7430","parkland Dr after and opposite Carrington Pl",44.6664,-63.6738
"7431","parkland Dr in front of civic address 334",44.6668,-63.6748
"7432","parkland Dr before Bethany Way",44.6618,-63.6707
"7433","parkland Dr before Farnham Gate Rd",44.6705,-63.6759
"7434","parkland Dr before Lancaster Dr",44.6645,-63.671
"7435","parkland Dr before Langbrae Dr",44.6658,-63.6724
"7436","parkland Dr before Woodbury Complex",44.6674,-63.675
"7437","parkland Dr opposite Bethany Way",44.6625,-63.6709
"7438","parkland Dr opposite civic address 51",44.6599,-63.67
"7439","pearl Dr in front of civic address 46",44.6466,-63.4756
"7440","atholea Dr in front of Caldwell Rd",44.6447,-63.4799
"7441","peddar's Way before Bow St",44.6702,-63.5442
"7442","peddar's Way opposite Bow St",44.6703,-63.544
"7443","peddar's Way before civic address 47",44.672,-63.5449
"7444","peddar's Way opposite civic address 47",44.6721,-63.5448
"7445","penhorn Terminal Metrolink [to Portland Hills]",44.6708,-63.5381
"7446","penhorn Terminal [downtown]",44.6706,-63.5388
"7447","pettipas Dr after Vidito Dr",44.712,-63.6103
"7448","pettipas Dr in front of civic address 19",44.7102,-63.6124
"7449","pinecrest Dr after Albro Lake Rd",44.6835,-63.5801
"7450","pinecrest Dr before Albro Lake Rd",44.6833,-63.5801
"7451","pinecrest Dr [eastbound] after Brule St",44.6836,-63.5873
"7452","pinecrest Dr in front of civic address 103",44.6861,-63.5858
"7453","pinecrest Dr in front of civic address 106",44.6859,-63.5862
"7454","pinecrest Dr in front of civic address 122",44.6849,-63.5874
"7455","pinecrest Dr in front of civic address 123",44.6846,-63.5875
"7456","pinecrest Dr in front of civic address 63",44.6842,-63.5817
"7457","pinecrest Dr before Crystal Dr",44.6858,-63.5841
"7458","pinecrest Dr before Crystal Dr",44.6858,-63.5845
"7459","pinecrest Dr before Primrose St",44.6849,-63.5826
"7460","plaza after Eljay civic address 15",44.6822,-63.5157
"7461","pleasant St [southbound] in front of Autoport",44.6214,-63.5078
"7462","pleasant St [southbound] in front of Cfb Shearwater",44.6268,-63.5155
"7463","pleasant St [northbound] in front of civic address 1494",44.6121,-63.4949
"7464","pleasant St after Acadia St",44.6556,-63.5497
"7465","pleasant St [southbound] after Arthur St",44.6594,-63.5517
"7466","pleasant St [northbound] after Atlantic St",44.6499,-63.5463
"7467","pleasant St [southbound] after Atlantic St",44.6489,-63.5459
"7468","pleasant St after civic address 54",44.6679,-63.559
"7469","pleasant St [southbound] after Imperial Oil Entrance",44.6409,-63.534
"7470","pleasant St [southbound] after Renfrew St",44.6555,-63.55
"7471","pleasant St [northbound] after Shearwater Main Gate",44.6301,-63.5198
"7472","pleasant St [northbound] after Trunk 111",44.6483,-63.5453
"7473","pleasant St after Ultramar Oil Facility",44.6183,-63.5023
"7474","pleasant St [southbound] after and opposite civic address 1038",44.6253,-63.5134
"7475","pleasant St in front of Bayden Powell Ctr",44.628,-63.5171
"7476","pleasant St [northbound] in front of civic address 129",44.6654,-63.5544
"7477","pleasant St [southbound] in front of civic address 1335 Legion",44.617,-63.5008
"7478","pleasant St [southbound] in front of civic address 1363",44.6161,-63.4997
"7479","pleasant St in front of civic address 229",44.6588,-63.5511
"7480","pleasant St [southbound] in front of civic address 76",44.6667,-63.557
"7481","pleasant St [northbound] in front of Dartmouth General",44.6537,-63.5486
"7482","pleasant St [southbound] in front of Nova Scotia Hospital",44.6514,-63.5474
"7483","pleasant St [northbound] after Auto Port",44.6202,-63.5049
"7484","pleasant St after Belmont Ave",44.6357,-63.5267
"7485","pleasant St [northbound] before Cameron St",44.6612,-63.5528
"7486","pleasant St [northbound] before Cfb Shearwater",44.6265,-63.5149
"7487","pleasant St [southbound] before civic address 1244",44.6199,-63.5046
"7488","pleasant St [northbound] before Everette St",44.6445,-63.5407
"7490","pleasant St [northbound] before Hines Rd",44.6253,-63.5132
"7491","pleasant St [northbound] before Howard Ave",44.6233,-63.5099
"7492","pleasant St before Irving civic address 513",44.6462,-63.5436
"7493","pleasant St [northbound] before Linden Lea",44.6669,-63.5572
"7494","pleasant St [northbound] before Morris Ave",44.6213,-63.5074
"7495","pleasant St [northbound] before Myers Lane",44.6143,-63.4973
"7496","pleasant St [southbound] before Newcastle St",44.6627,-63.5538
"7497","pleasant St before Quigleys Corner",44.6117,-63.4947
"7498","pleasant St before Shirley St",44.6457,-63.5433
"7499","pleasant St before Trunk 111",44.648,-63.5453
"7500","pleasant St [northbound] before Ultramar Refinery",44.6184,-63.5022
"7601","dartmouth Bridge Terminal - Bay 1",44.671,-63.5751
"7602","dartmouth Bridge Terminal - Bay 2",44.6709,-63.5749
"7603","dartmouth Bridge Terminal - Bay 3",44.6708,-63.5747
"7604","dartmouth Bridge Terminal - Bay 4",44.6707,-63.5745
"7605","dartmouth Bridge Terminal - Bay 5",44.6705,-63.5742
"7606","dartmouth Bridge Terminal - Bay 6",44.6704,-63.574
"7607","dartmouth Bridge Terminal - Bay 7",44.6703,-63.5738
"7608","dartmouth Bridge Terminal - Bay 8",44.6701,-63.5736
"7610","dartmouth Bridge Terminal - Bay 10",44.6701,-63.5741
"7611","dartmouth Bridge Terminal - Bay 11",44.6702,-63.5743
"7612","dartmouth Bridge Terminal - Bay 12",44.6704,-63.5746
"7613","dartmouth Bridge Terminal - Bay 13",44.6705,-63.5748
"7614","dartmouth Bridge Terminal - Bay 14",44.6707,-63.575
"7615","dartmouth Bridge Terminal - Bay 15",44.6707,-63.5752
"7616","dartmouth Bridge Terminal - Bay 16",44.6709,-63.5754
"7617","dartmouth Bridge Terminal - Bay 10 (320 To Halifax",44.6701,-63.574
"8000","pleasant St [northbound] before and opposite Stephen St",44.6602,-63.5521
"8001","pleasant St [northbound] opposite Albacore Pl",44.6322,-63.522
"8002","pleasant St opposite Bayden Powell Ctr",44.6286,-63.5177
"8003","pleasant St [southbound] opposite Cameron St",44.6617,-63.5535
"8004","pleasant St [southbound] opposite Carleton St",44.6361,-63.5274
"8005","pleasant St [southbound] opposite civic address 1080",44.6241,-63.5115
"8006","pleasant St [southbound] opposite civic address 129",44.6653,-63.5546
"8008","pleasant St [northbound] opposite civic address 148",44.6637,-63.5536
"8009","pleasant St [southbound] opposite civic address 243",44.6578,-63.5507
"8010","pleasant St [southbound] opposite Dartmouth General",44.6536,-63.5487
"8011","pleasant St [southbound] opposite Everette St",44.6445,-63.5413
"8012","pleasant St [southbound] opposite Howard Ave",44.6233,-63.5102
"8013","pleasant St [eastbound] opposite Imperial Refn",44.6412,-63.5341
"8014","pleasant St [southbound] opposite Langille's Lane",44.6142,-63.4974
"8015","pleasant St opposite Legion",44.6169,-63.5004
"8016","pleasant St before Portland St civic address 61",44.668,-63.5591
"8017","pleasant St opposite Nova Scotia Hospital",44.6517,-63.5474
"8018","pleasant St [southbound] opposite Nsp Sub Station",44.6296,-63.5194
"8019","pleasant St opposite Shearwater Pmq's",44.6317,-63.5216
"8020","lake Major Rd before Hwy #7",44.7039,-63.4671
"8021","point Pleasant Dr [westbound] in front of Young St",44.627,-63.5717
"8022","point Pleasant Dr [eastbound] opposite Young St",44.6266,-63.5728
"8023","point Pleasant Park opposite Canteen",44.6275,-63.5661
"8024","poplar Dr in front of civic address 118",44.6766,-63.4984
"8025","poplar Dr in front of civic address 62",44.6744,-63.4974
"8026","poplar Dr before civic address 117",44.6766,-63.4982
"8027","poplar Dr before Evergreen Dr",44.6746,-63.4974
"8028","portland St before Joffere St",44.6684,-63.544
"8029","fall River Park And Ride [outbound]",44.8027,-63.5976
"8030","fall River Park And Ride [inbound]",44.8028,-63.5975
"8031","portland Estates Blvd West in front of civic address 51",44.6649,-63.5163
"8034","portland Estates Blvd West before Old Birch Rd",44.6634,-63.5177
"8035","portland St [eastbound] after Canal St",44.6677,-63.563
"8036","portland St [eastbound] after Chestnut Ln",44.6693,-63.5428
"8037","portland St [eastbound] after Eisener Dr",44.6718,-63.5247
"8038","portland St [eastbound] after Gaston Rd",44.6674,-63.5445
"8039","portland St [westbound] after Hawthorne St",44.6687,-63.5595
"8040","portland St [eastbound] opposite Jersey Dr",44.672,-63.5217
"8041","portland St [westbound] after Jersey Dr",44.6721,-63.5233
"8042","portland St [westbound] after Lakefront Rd",44.6675,-63.5488
"8043","portland St [westbound] after Maynard St",44.6681,-63.5537
"8044","portland St [eastbound] after Prince Arthur St",44.667,-63.5464
"8045","portland St [westbound] after Settle",44.671,-63.5294
"8046","portland St [eastbound] after Spring Ave",44.6716,-63.5181
"8047","portland St [westbound] after Spring Ave",44.6719,-63.5188
"8048","portland Hills Terminal [outbound]",44.6702,-63.506
"8049","portland Hills Terminal [inbound]",44.6699,-63.5056
"8050","portland St after Woodlawn Rd",44.6708,-63.5312
"8051","portland St [eastbound] in front of civic address 254",44.6686,-63.5595
"8052","portland St [eastbound] in front of civic address 308",44.6681,-63.5544
"8053","portland St [westbound] in front of civic address 347",44.6678,-63.5509
"8054","portland St [eastbound] in front of civic address 886",44.6708,-63.5042
"8055","portland St [eastbound] before Eisener Dr",44.6713,-63.5276
"8056","bluewater Rd in front of civic address 347",44.7159,-63.7162
"8057","portland St [westbound] before and opposite Canal St",44.6678,-63.563
"8058","portland St [westbound] before James St",44.6692,-63.5579
"8059","portland St [eastbound] before Lakefront Rd",44.6673,-63.5488
"8060","portland St [eastbound] before St.george Ln",44.669,-63.5575
"8061","portland St [westbound] before Woodlawn Rd",44.671,-63.5314
"8062","portland St [eastbound] opposite civic address 350",44.6677,-63.5508
"8065","primrose St [westbound] in front of civic address 11",44.6819,-63.5863
"8066","prince Albert Rd [eastbound] opposite Superstore",44.6801,-63.5485
"8067","prince Albert Rd [eastbound] after Sinclair St",44.678,-63.5553
"8068","prince Albert Rd [eastbound] before Glenwood Ave",44.679,-63.5514
"8069","prince Albert Rd opposite Celtic Dr",44.679,-63.5522
"8070","princess Margaret Blvd after Bio Entrance",44.6861,-63.6037
"8071","princess Margaret Blvd in front of Bld 2-16",44.6866,-63.6065
"8072","princess Margaret Blvd in front of Bld 8296",44.688,-63.607
"8073","princess Margaret Blvd in front of civic address 203",44.6871,-63.6093
"8074","princess Margaret Blvd after Killkee Gate",44.6891,-63.6103
"8075","princess Margaret Blvd after Windmill Rd",44.6863,-63.5994
"8076","princess Margaret Blvd before Bio Entrance",44.6862,-63.6037
"8077","princess Margaret Blvd before Iroquois Dr",44.686,-63.6015
"8078","princess Margaret Blvd before Windmill Rd",44.6863,-63.5994
"8079","princess Margaret Blvd before Ryan Gate",44.6863,-63.6072
"8080","purcells Cove Rd in front of Saraguay Club",44.6221,-63.5846
"8081","purcells Cove Rd opposite civic address 144",44.6303,-63.6089
"8082","purcells Cove Rd opposite Saraguay Club",44.6222,-63.5849
"8083","purcells Cove Rd in front of Braeburn Rd",44.6361,-63.6199
"8084","purcells Cove Rd in front of Ferguson Cove Rd",44.6067,-63.5636
"8085","purcells Cove Rd in front of Stanbrae Rd",44.601,-63.561
"8086","purcells Cove Rd after Anchor Dr",44.6368,-63.6199
"8087","purcells Cove Rd after Halls Rd",44.6227,-63.5892
"8088","purcells Cove Rd after Halls Rd",44.6228,-63.5897
"8089","purcells Cove Rd after Herring Cove Rd",44.6378,-63.6197
"8090","purcells Cove Rd after Inverness Ave",44.6283,-63.6078
"8091","purcells Cove Rd after Litchfield Cr",44.6232,-63.5978
"8092","purcells Cove Rd after Wenlock Grove",44.6236,-63.5951
"8093","purcells Cove Rd after Willams Lake Rd",44.6234,-63.6012
"8094","purcells Cove Rd after York Redoubt",44.5971,-63.5571
"8095","purcells Cove Rd in front of St Cecelia Dr",44.6129,-63.5753
"8096","purcells Cove Rd in front of Melvin Rd",44.6183,-63.578
"8097","purcells Cove Rd before civic address 142",44.6305,-63.6088
"8098","purcells Cove Rd opposite civic address 45",44.6345,-63.619
"8099","purcells Cove Rd in front of civic address 116a",44.6332,-63.6107
"8100","purcells Cove Rd in front of civic address 137",44.6325,-63.6098
"8101","purcells Cove Rd in front of civic address 46",44.6344,-63.6191
"8102","purcells Cove Rd in front of civic address 527",44.6099,-63.5728
"8103","purcells Cove Rd in front of civic address 533",44.6095,-63.5723
"8104","purcells Cove Rd in front of civic address 558",44.6089,-63.569
"8105","purcells Cove Rd in front of civic address 600",44.6076,-63.5664
"8106","purcells Cove Rd in front of civic address 601",44.6077,-63.567
"8107","purcells Cove Rd in front of civic address 87",44.6338,-63.6151
"8108","purcells Cove Rd in front of Rnsys",44.6209,-63.5828
"8109","purcells Cove Rd before Battery Dr",44.6086,-63.5683
"8110","purcells Cove Rd before Country Cr",44.5999,-63.5599
"8111","purcells Cove Rd before Homestead Rd",44.5991,-63.5588
"8112","purcells Cove Rd before Keefe Dr",44.6126,-63.575
"8113","purcells Cove Rd before Melvin Rd",44.6185,-63.5781
"8114","purcells Cove Rd before Oceanview Dr",44.6152,-63.5777
"8115","purcells Cove Rd before Rocklyn Rd",44.6159,-63.5775
"8116","purcells Cove Rd before Westgate Dr",44.6283,-63.6076
"8117","purcells Cove Rd before York Redoubt Entrance",44.5971,-63.5572
"8118","purcells Cove Rd opposite civic address 153",44.6315,-63.6087
"8119","purcells Cove Rd opposite civic address 233",44.6238,-63.6018
"8120","purcells Cove Rd opposite civic address 251",44.6232,-63.5993
"8121","purcells Cove Rd opposite civic address 291",44.6238,-63.5948
"8122","purcells Cove Rd opposite civic address 85",44.6338,-63.6153
"8123","purcells Cove Rd opposite Devil's Hill Rd",44.6014,-63.5616
"8124","purcells Cove Rd opposite Ferguson Cove Rd",44.6069,-63.5639
"8125","purcells Cove Rd opposite Rnsys",44.6206,-63.5826
"8126","quarry Rd before St Margarets Bay Rd",44.6364,-63.6313
"8127","queen St after Fenwick St",44.6373,-63.5731
"8128","queen St after South St",44.6388,-63.5738
"8129","queen St before South St",44.639,-63.5738
"8130","quinpool Rd in front of Horse Shoe Island",44.6403,-63.6137
"8131","quinpool Rd after South Armcrescent St",44.642,-63.6088
"8132","quinpool Rd after Armdale Rotary",44.6413,-63.6198
"8133","quinpool Rd [eastbound] before Beech St",44.6438,-63.6024
"8134","quinpool Rd [westbound] after Beech St",44.6439,-63.6024
"8135","quinpool Rd [eastbound] after Connaught Ave",44.6433,-63.6041
"8136","quinpool Rd [eastbound] after Oxford St",44.6446,-63.5998
"8137","quinpool Rd [westbound] after Oxford St",44.6444,-63.6008
"8138","quinpool Rd [westbound] after Vernon St",44.6465,-63.5937
"8139","quinpool Rd in front of civic address 7137",44.6414,-63.6172
"8142","quinpool Rd [eastbound] before Bloomingdale Terr",44.6426,-63.6061
"8143","quinpool Rd before Macdonald St",44.6412,-63.6109
"8144","quinpool Rd [eastbound] before and opposite Macdonald St",44.641,-63.611
"8145","quinpool Rd before Newton St",44.6428,-63.6062
"8146","quinpool Rd [westbound] before Poplar St",44.6435,-63.604
"8147","quinpool Rd before and in front of Preston St",44.6451,-63.5981
"8148","quinpool Rd [westbound] before Preston St",44.6453,-63.5978
"8149","quinpool Rd [eastbound] before Vernon St",44.6463,-63.5936
"8150","quinpool Rd [eastbound] before Windsor St",44.6468,-63.5917
"8151","quinpool Rd [westbound] before Windsor St",44.6471,-63.5913
"8152","quinpool Rd [eastbound] before Woodlawn Terr",44.642,-63.6082
"8153","quinpool Rd opposite civic address 7111",44.6411,-63.6165
"8154","quinpool Rd [westbound] opposite Horseshoe Island",44.6406,-63.6139
"8155","quinpool Rd [eastbound] opposite Quinn St",44.6416,-63.6094
"8156","radcliffe Dr before Dunbrack St",44.6657,-63.6587
"8157","radcliffe Dr [westbound] after Essex Ln",44.6641,-63.6651
"8158","radcliffe Dr after Lacewood Dr",44.6615,-63.6641
"8159","radcliffe Dr before Barkton Ln",44.6658,-63.6614
"8160","raymoor Dr after Strath Ln",44.6872,-63.5361
"8161","raymoor Dr in front of civic address 22",44.6857,-63.5336
"8162","raymoor Dr before Main St",44.6842,-63.5317
"8163","richard before civic address 56",44.6609,-63.7488
"8164","richmond Manor Turning Loop [to Joe Howe Manor]",44.6719,-63.6162
"8165","richmond Manor Turning Loop [to Mumford]",44.6718,-63.6162
"8166","ridge Valley Rd after Cavendish Rd",44.6289,-63.62
"8167","ridge Valley Rd in front of civic address 39",44.6301,-63.6214
"8168","ridge Valley Rd before Bromley Rd",44.6298,-63.6212
"8169","ridge Valley Rd before Highfield St",44.6277,-63.6191
"8170","riverview Cr in front of civic address 46",44.7415,-63.6512
"8173","riverview Cr after Rockmanor Dr",44.7434,-63.6508
"8174","riverview Cr after Rockmanor Dr",44.7401,-63.6504
"8176","robert Burns Dr after Primrose St",44.6829,-63.5863
"8177","robert Burns Dr [westbound] after Primrose St",44.6828,-63.5859
"8178","robie St [southbound] after Charles St",44.653,-63.5938
"8179","robie St [northbound] after Veterans Memorial Lane",44.6438,-63.5885
"8180","robie St [northbound] after Lady Hammond Rd",44.6655,-63.611
"8181","robie St [northbound] after North St",44.6548,-63.595
"8182","robie St [southbound] after May St",44.6559,-63.5969
"8183","robie St [southbound] before Pepperell St",44.6466,-63.5904
"8184","robie St [northbound] after Quinpool Rd",44.6476,-63.5905
"8185","robie St [northbound] after Spring Garden Rd",44.6408,-63.587
"8186","robie St [southbound] after Spring Garden Rd",44.6398,-63.5868
"8187","robie St [northbound] after University Ave",44.6385,-63.5858
"8188","robie St [southbound] after University Ave",44.6377,-63.5856
"8190","robie St [southbound] after Welsford St",44.6485,-63.5914
"8192","robie St [northbound] after Young St",44.6598,-63.6025
"8193","robie St [southbound] after Young St",44.6593,-63.602
"8194","robie St [southbound] in front of civic address 1560",44.6415,-63.5876
"8195","robie St [southbound] in front of civic address 1682",44.6433,-63.5886
"8196","robie St [southbound] in front of civic address 1762",44.6447,-63.5893
"8197","robie St [southbound] in front of civic address 3244",44.6616,-63.6055
"8199","damascus Rd in front of Verdi Dr",44.75,-63.6414
"8200","damascus Rd opposite Verdi Dr",44.7503,-63.6414
"8201","robie St [northbound] before Almon St",44.6573,-63.5986
"8202","robie St [southbound] before Almon St",44.6574,-63.5992
"8203","robie St [southbound] before Cabot St",44.6635,-63.6083
"8204","robie St [northbound] before Cabot St",44.6634,-63.6079
"8205","robie St [southbound] before Compton St",44.6503,-63.5923
"8206","robie St [northbound] before Cunard St",44.6501,-63.5919
"8207","robie St [northbound] before Duffus St",44.6647,-63.6099
"8208","robie St [southbound] before Lady Hammond Rd",44.6654,-63.6111
"8209","robie St [northbound] before Livingstone St",44.661,-63.6042
"8210","robie St [northbound] before May St",44.656,-63.5967
"8211","robie St [northbound] before Normandy Dr",44.6667,-63.6126
"8212","robie St [southbound] before Normandy Dr",44.6668,-63.6131
"8213","robie St [southbound] before North St",44.6549,-63.5954
"8214","robie St [southbound] before Quinpool Rd",44.6475,-63.5908
"8215","robie St before Russell St",44.6587,-63.6008
"8216","massachusetts Ave [northbound] before Stanley St",44.6614,-63.6064
"8217","robie St [northbound] before Stanley St",44.662,-63.6057
"8218","robie St [southbound] before Young St",44.6598,-63.6029
"8219","robie St [northbound] opposite Binney St",44.6423,-63.5877
"8220","robie St [northbound] opposite civic address 1222",44.637,-63.585
"8221","robie St [northbound] opposite civic address 2432",44.6517,-63.5929
"8222","robie St [northbound] opposite civic address 2542",44.6536,-63.5939
"8223","robie St [northbound] opposite Pepperell St",44.6467,-63.59
"8225","robie St [southbound] after South St",44.6363,-63.585
"8226","rockmanor Dr after Redbank Rd",44.7392,-63.6512
"8227","rockmanor Dr after Rocky Lake Dr",44.7379,-63.6518
"8228","rockmanor Dr before Rocky Lake Dr",44.7376,-63.652
"8229","rockmanor Dr opposite civic address 122",44.7414,-63.6489
"8230","rockmanor Dr opposite and after Birchwood Crt",44.7403,-63.6492
"8231","rockingstone Rd in front of civic address 25",44.6082,-63.6233
"8232","rockingstone Rd opposite civic address 25",44.6084,-63.6234
"8238","james St [outbound] after St Margarets Bay Rd",44.6596,-63.7411
"8239","james St [inbound] before St Margarets Bay Rd",44.6596,-63.741
"8240","ronald Smith after Burnside Dr",44.6992,-63.5847
"8241","ronald Smith after Ilsley Ave",44.6989,-63.5853
"8242","rosedale Ave in front of civic address 30",44.6543,-63.6348
"8243","rosedale Ave after civic address 10",44.655,-63.6331
"8244","rosedale Ave after civic address 23",44.6545,-63.6345
"8245","rosedale Ave after Dutch Village Rd",44.6555,-63.6325
"8246","rosedale Ave after Hillcrest St",44.6517,-63.6409
"8247","rosedale Ave in front of civic address 81",44.6522,-63.6395
"8248","rosedale Ave in front of civic address 60",44.653,-63.6375
"8249","rosedale Ave in front of Alex St",44.6534,-63.637
"8250","rosedale Ave before Hillcrest St",44.6516,-63.6406
"8251","ross St after Norman Cr",44.6758,-63.6664
"8252","ross St after and opposite Oakley Ave",44.675,-63.6681
"8253","russell Lake Dr opposite civic address 58",44.6637,-63.5208
"8254","russell Lake Dr after Eisener Dr",44.6664,-63.5211
"8255","russell Lake Dr after Portland Estates West",44.6623,-63.5185
"8256","russell Lake Dr before Eisener Dr",44.6662,-63.5212
"8257","russell Lake Dr before Georgian Ct",44.6622,-63.5194
